"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.401820042E0,5.596304320E-1,-6.578530422E0,-7.018000134E0,9.635485178E0
1.411814042E0,2.503280729E-1,-6.502455223E0,-7.154165415E0,9.670918822E0
1.421808042E0,6.974434577E-2,-6.440950701E0,-7.230739381E0,9.683713245E0
1.431802042E0,2.383523905E-1,-6.379239771E0,-7.176719295E0,9.605040956E0
1.441796042E0,3.733503839E-1,-6.166245001E0,-6.892459829E0,9.255699348E0
1.451790042E0,4.595178043E-1,-5.901794733E0,-6.539079258E0,8.820538262E0
1.461784042E0,5.318984769E-1,-5.673828751E0,-6.254181277E0,8.461089300E0
1.471778042E0,3.036570185E-1,-5.433780668E0,-5.910221740E0,8.034233066E0
1.481772042E0,-9.099064238E-2,-4.928837929E0,-5.586448545E0,7.450512061E0
1.491766042E0,-5.764094924E-1,-4.286382710E0,-5.148427189E0,6.723959188E0
1.501760042E0,-9.198234478E-1,-3.318113619E0,-4.586406269E0,5.735074161E0
1.511754042E0,-9.416728116E-1,-1.669781188E0,-3.860318325E0,4.310101446E0
1.521748042E0,-8.797096480E-1,6.819256783E-1,-2.701534084E0,2.921848405E0
1.531742042E0,-6.724419330E-1,2.928871490E0,-8.381656194E-1,3.119773704E0
1.541736042E0,3.757211375E-1,4.180776733E0,1.971230882E0,4.637435893E0
1.551730042E0,1.859834261E0,4.333976122E0,5.650564435E0,7.360109438E0
1.561724042E0,2.218218149E0,4.557778301E0,9.745837333E0,1.098522554E1
1.571718042E0,1.098213007E0,5.712729108E0,1.332854799E1,1.454274861E1
1.581712042E0,-1.426638027E-1,7.085409175E0,1.506237373E1,1.664627521E1
1.591706042E0,-6.273712293E-1,8.383389308E0,1.451521818E1,1.677397895E1
1.601700042E0,-3.405225438E-1,9.760292820E0,1.285596081E1,1.614481341E1
1.611693042E0,-4.106938094E-2,1.119604271E1,1.203434983E1,1.643711151E1
1.621687042E0,3.709315735E-1,1.237985128E1,1.289949801E1,1.788282296E1
1.631681042E0,4.701208893E-1,1.325872755E1,1.472335918E1,1.981898523E1
