"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.133312542E0,1.335623923E-1,-1.623795176E-1,2.060919861E-1,2.944145498E-1
2.143328542E0,-4.812170774E-2,-1.568024433E-1,-1.443836881E-1,2.185162565E-1
2.153344542E0,-5.221581119E-1,-1.549389356E-1,-4.671708959E-1,7.175679854E-1
2.163360542E0,-7.409158981E-1,-2.364766037E-1,-5.403792053E-1,9.470413073E-1
2.173376542E0,-7.864429039E-1,-2.982810885E-1,-5.568651375E-1,1.008743193E0
2.183392542E0,-8.001613489E-1,-3.043446511E-1,-4.671458991E-1,9.752482463E-1
2.193408542E0,-6.872141925E-1,-1.632957762E-1,-3.466308376E-1,7.868175102E-1
2.203424542E0,-6.729943487E-1,7.783813477E-3,-2.188867173E-1,7.077382116E-1
2.213440542E0,-6.401446912E-1,-6.105545640E-2,5.507653221E-2,6.454040740E-1
2.223456542E0,-5.518110967E-1,-2.444773489E-1,4.301678149E-1,7.411538366E-1
2.233472542E0,-6.685873023E-1,-3.568842226E-1,6.298766881E-1,9.854541955E-1
2.243488542E0,-7.871729288E-1,-5.795719224E-1,8.080322859E-1,1.268251161E0
2.253504542E0,-9.455883265E-1,-7.564911264E-1,1.057768621E0,1.607883877E0
2.263520542E0,-8.598163971E-1,-6.506103301E-1,1.065317961E0,1.515744172E0
2.273536542E0,-4.706774712E-1,-3.783575374E-1,8.263162369E-1,1.023469702E0
2.283552542E0,-3.698100775E-2,-1.213513595E-1,5.916616255E-1,6.051092682E-1
2.293568542E0,3.614301404E-1,1.003598553E-1,2.970467412E-1,4.784773907E-1
2.303585542E0,7.834833357E-1,2.663968062E-1,1.291503757E-1,8.375519179E-1
2.313601542E0,1.073908982E0,1.874535477E-1,6.213309824E-2,1.091915682E0
2.323617542E0,1.228348566E0,1.469528085E-1,-9.775959849E-3,1.237146271E0
2.333633542E0,1.725906857E0,3.777418256E-1,-9.475953832E-2,1.769300069E0
2.343649542E0,1.950230023E0,4.789816868E-1,-2.600040454E-1,2.024950049E0
2.353665542E0,2.026937306E0,5.249905032E-1,-6.569568980E-1,2.194466276E0
2.363681542E0,2.102530695E0,8.233060902E-1,-1.043823888E0,2.487576441E0
2.373697542E0,1.882039794E0,1.086274089E0,-1.158430485E0,2.462524390E0
2.383713542E0,1.862120084E0,1.352836956E0,-1.139135989E0,2.568129638E0
