"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.189525588E1,-3.093532883E0,-4.172058827E0,-6.573242785E0,8.377561774E0
1.190525088E1,-2.489047729E0,-3.727925376E0,-6.185713305E0,7.639099116E0
1.191524588E1,-1.936760961E0,-3.357336449E0,-5.562326442E0,6.779544712E0
1.192523987E1,-1.282101142E0,-2.600029344E0,-4.739858258E0,5.556095052E0
1.193523487E1,-4.276220834E-1,-1.734397891E0,-3.882521957E0,4.273754022E0
1.194522887E1,3.017329922E-1,-1.001914262E0,-2.772446192E0,2.963331381E0
1.195522387E1,1.554007195E0,1.538422903E-1,-1.174788655E0,1.954158181E0
1.196521788E1,3.152409375E0,1.288510275E0,9.295312876E-1,3.530151839E0
1.197521288E1,4.622719817E0,2.620972024E0,3.120437384E0,6.162480209E0
1.198520688E1,5.701570866E0,3.489126551E0,5.277212114E0,8.516506450E0
1.199520187E1,6.607102257E0,4.440648631E0,8.156827244E0,1.139767481E1
1.200519687E1,7.654543233E0,5.077471812E0,1.192546181E1,1.505288649E1
1.201519087E1,8.541222031E0,6.850482084E0,1.628450027E1,1.962311208E1
1.202518587E1,9.498647461E0,8.753300543E0,2.021193001E1,2.398680239E1
1.203517988E1,1.018117189E1,9.654412608E0,2.311300267E1,2.703839560E1
1.204517488E1,9.953671936E0,1.006726579E1,2.452658576E1,2.831923083E1
1.205516888E1,9.259613285E0,9.943721144E0,2.619864386E1,2.951248835E1
1.206516387E1,9.344034215E0,9.363301960E0,2.856157621E1,3.147611848E1
1.207515787E1,1.000981222E1,8.865474697E0,3.000101569E1,3.284591184E1
1.208515287E1,9.761668670E0,8.626717680E0,2.959869217E1,3.233872309E1
1.209514787E1,8.348026518E0,8.556245867E0,2.725071232E1,2.975735560E1
1.210514188E1,6.546581236E0,8.344822828E0,2.335867227E1,2.565387620E1
1.211513688E1,5.129254754E0,7.610571586E0,1.880528405E1,2.092531392E1
1.212513088E1,4.118579023E0,6.326094428E0,1.449297421E1,1.634100564E1
1.213512588E1,3.477206709E0,4.678379463E0,1.065640785E1,1.214649041E1
1.214511987E1,2.834482226E0,2.992812547E0,7.082935803E0,8.195071447E0
1.215511487E1,1.878845460E0,1.480207440E0,3.930791892E0,4.601325811E0
1.216510887E1,7.083305347E-1,-1.454921740E-1,1.066481849E0,1.288519947E0
1.217510388E1,-5.184799209E-1,-1.741370696E0,-1.543171427E0,2.383814460E0
1.218509788E1,-1.650236577E0,-3.086668252E0,-4.213029975E0,5.477264210E0
1.219509288E1,-2.452697344E0,-4.802331956E0,-6.778629743E0,8.661866870E0
1.220508788E1,-2.972568317E0,-6.471567307E0,-9.299656772E0,1.171328143E1
1.221508187E1,-3.666650064E0,-6.949362009E0,-1.107410370E1,1.357842877E1
1.222507687E1,-4.639715042E0,-6.888812921E0,-1.203343182E1,1.462142881E1
1.223507087E1,-5.597437218E0,-6.924128934E0,-1.257956878E1,1.541169736E1
1.224506587E1,-6.527187191E0,-7.095637125E0,-1.326297497E1,1.639691263E1
1.225505988E1,-7.552883542E0,-7.712152340E0,-1.381247057E1,1.753019357E1
1.226505488E1,-8.776433882E0,-8.317323373E0,-1.395161091E1,1.846215336E1
1.227504988E1,-9.703522203E0,-8.438366584E0,-1.404167675E1,1.904030093E1
1.228504387E1,-9.949791723E0,-8.574922459E0,-1.428342871E1,1.940474133E1
1.229503887E1,-9.484075030E0,-8.799123418E0,-1.448450744E1,1.942094765E1
1.230503287E1,-8.879463576E0,-8.548257401E0,-1.440982329E1,1.896208283E1
1.231502787E1,-8.200673760E0,-8.218384391E0,-1.392130246E1,1.812720481E1
1.232502188E1,-7.216715419E0,-8.195804783E0,-1.318241905E1,1.711807143E1
1.233501688E1,-6.173107293E0,-8.171328338E0,-1.233468271E1,1.603191373E1
1.234501088E1,-5.250433620E0,-8.076943168E0,-1.149033307E1,1.499439289E1
1.235500587E1,-4.460304924E0,-8.000464511E0,-1.046470221E1,1.390725511E1
1.236500087E1,-3.839091763E0,-7.800119022E0,-9.389389313E0,1.279613668E1
1.237499487E1,-3.254887676E0,-7.490438787E0,-8.343835233E0,1.167563931E1
1.238498987E1,-2.618183487E0,-7.018085504E0,-7.476394359E0,1.058323587E1
1.239498388E1,-2.022483482E0,-6.381579827E0,-6.867729031E0,9.590657046E0
1.240497888E1,-1.358171664E0,-5.748557922E0,-6.319085956E0,8.649936171E0
1.241497288E1,-7.253368691E-1,-5.006942697E0,-5.951852746E0,7.811538891E0
1.242496788E1,-2.477032578E-1,-4.371721069E0,-5.803041108E0,7.269703440E0
1.243496287E1,1.535493448E-1,-3.941463060E0,-5.810588694E0,7.022937379E0
1.244495687E1,5.722918466E-1,-3.653716608E0,-5.577949618E0,6.692584325E0
1.245495187E1,9.331314182E-1,-3.195623514E0,-4.839655026E0,5.874096072E0
1.246494588E1,1.327223813E0,-2.586266168E0,-3.794433653E0,4.779960511E0
1.247494088E1,1.831756955E0,-1.883839274E0,-2.330627069E0,3.512265151E0
1.248493488E1,2.230733090E0,-8.845697075E-1,-4.876437521E-1,2.448760935E0
1.249492988E1,2.497876732E0,8.988427609E-2,2.047541724E0,3.231082553E0
1.250492387E1,2.753716098E0,1.015235682E0,5.188281811E0,5.960866044E0
1.251491887E1,2.929282549E0,2.038181794E0,8.382418671E0,9.110423922E0
1.252491387E1,3.338008186E0,2.844778296E0,1.188020904E1,1.266390260E1
1.253490787E1,4.000021171E0,3.917639457E0,1.607070502E1,1.701809707E1
1.254490288E1,4.769874647E0,5.399984347E0,2.044229160E1,2.167484304E1
1.255489688E1,5.169512833E0,6.346683644E0,2.469481951E1,2.601611745E1
1.256489188E1,4.730129076E0,6.751426742E0,2.810926367E1,2.929311503E1
1.257488587E1,3.105546280E0,7.601414262E0,3.049300743E1,3.157925615E1
1.258488087E1,1.182102791E0,8.150235677E0,3.279711913E1,3.381530322E1
1.259487587E1,7.081052707E-1,8.500814263E0,3.447192308E1,3.551167043E1
1.260486987E1,7.543365736E-1,8.947100658E0,3.380028148E1,3.497254155E1
1.261486488E1,5.008028378E-1,9.336156846E0,3.070805633E1,3.209983414E1
1.262485888E1,1.041725323E-2,9.649319683E0,2.606949758E1,2.779798883E1
1.263485388E1,-3.462330808E-1,9.190962296E0,2.062575851E1,2.258352452E1
1.264484787E1,-2.962783440E-1,7.990640019E0,1.526880383E1,1.723584866E1
1.265484287E1,1.789040413E-1,6.492568751E0,1.041127386E1,1.227110749E1
1.266483687E1,6.867434916E-1,4.643586191E0,6.231391754E0,7.801586539E0
1.267483187E1,1.018197004E0,2.644992678E0,2.532105163E0,3.800561533E0
1.268482688E1,1.141344628E0,8.101212037E-1,-8.986977500E-1,1.663316437E0
1.269482088E1,1.183385231E0,-9.962120578E-1,-4.410795672E0,4.674179878E0
1.270481588E1,8.888716502E-1,-2.569879054E0,-7.354912607E0,7.841499258E0
1.271480988E1,3.096473448E-1,-4.426646596E0,-9.605339851E0,1.058081449E1
1.272480487E1,-7.070950180E-1,-6.116462392E0,-1.116116992E1,1.274687450E1
1.273479887E1,-1.873277887E0,-7.417258544E0,-1.235296110E1,1.452998769E1
1.274479387E1,-3.088295825E0,-8.439624320E0,-1.348866346E1,1.620829639E1
1.275478888E1,-4.142566056E0,-9.202039261E0,-1.467593358E1,1.781071045E1
1.276478288E1,-4.849329829E0,-9.565248417E0,-1.578277759E1,1.908156298E1
1.277477788E1,-5.461170196E0,-9.596566104E0,-1.645072258E1,1.981274171E1
1.278477188E1,-5.927120193E0,-9.396505374E0,-1.661083104E1,1.998361266E1
1.279476687E1,-6.073159082E0,-8.952875369E0,-1.657441575E1,1.979263742E1
1.280476087E1,-5.891766758E0,-8.610951832E0,-1.604590113E1,1.913981060E1
1.281475587E1,-5.541457729E0,-8.190002006E0,-1.509951992E1,1.804935978E1
1.282475087E1,-5.051621856E0,-8.012854761E0,-1.420523038E1,1.707376043E1
1.283474488E1,-4.525178320E0,-8.197529712E0,-1.345498701E1,1.639248021E1
1.284473988E1,-3.987558123E0,-8.370830659E0,-1.257117568E1,1.562068769E1
1.285473388E1,-3.582957405E0,-8.591795769E0,-1.127496141E1,1.462126168E1
1.286472887E1,-3.294506948E0,-8.422007829E0,-9.818550968E0,1.334870537E1
1.287472287E1,-2.933420039E0,-7.982013037E0,-8.524364508E0,1.204085859E1
1.288471854E1,-2.622448738E0,-7.444177955E0,-7.519011791E0,1.090085139E1
1.289471354E1,-2.563897937E0,-6.687369325E0,-6.994520640E0,1.001088408E1
1.290470754E1,-2.429351750E0,-5.840931065E0,-6.915643455E0,9.372531677E0
1.291470254E1,-2.209113449E0,-5.516742718E0,-7.190931537E0,9.328672404E0
1.292469654E1,-2.156521837E0,-4.874446252E0,-7.704011262E0,9.368169630E0
1.293469154E1,-2.101049595E0,-4.511304047E0,-8.138374016E0,9.539360839E0
1.294468554E1,-2.051346508E0,-4.077485669E0,-8.271050847E0,9.446914522E0
1.295468054E1,-1.730389332E0,-3.538588732E0,-8.194960445E0,9.092482288E0
1.296467554E1,-1.458635599E0,-2.874189206E0,-7.733992276E0,8.378736058E0
1.297466954E1,-1.089578132E0,-2.065667216E0,-7.147880242E0,7.519730947E0
1.298466454E1,-9.443321984E-1,-1.162089380E0,-6.370259618E0,6.543884368E0
1.299465854E1,-7.830167279E-1,-8.871366352E-2,-5.382521637E0,5.439901147E0
1.300465354E1,-5.047747783E-1,1.092676059E0,-3.858302790E0,4.041687638E0
1.301464854E1,7.066535532E-2,2.163190587E0,-1.908132994E0,2.885369756E0
1.302464254E1,8.929283023E-1,2.638795799E0,5.985695261E-1,2.849359524E0
1.303463754E1,1.752537854E0,2.323957150E0,4.190795937E0,5.102444155E0
1.304463154E1,2.094217708E0,2.148953201E0,9.275145244E0,9.748439207E0
1.305462654E1,1.587138104E0,2.706364469E0,1.578787987E1,1.609660110E1
1.306462054E1,2.702510350E-1,4.115881995E0,2.265280107E1,2.302526692E1
1.307461554E1,-8.866004455E-1,5.242485500E0,2.879753241E1,2.928425494E1
1.308461054E1,-1.356818326E0,4.938360119E0,3.287033329E1,3.326690799E1
1.309460454E1,-1.434547702E0,4.253708177E0,3.422371111E1,3.451687070E1
1.310459954E1,-1.947554629E0,3.836150613E0,3.393724199E1,3.420884994E1
1.311459354E1,-2.554153259E0,3.544704335E0,3.339815677E1,3.368271817E1
1.312458854E1,-2.613941039E0,3.432275242E0,3.311549067E1,3.339534284E1
1.313458254E1,-2.451234663E0,3.613350647E0,3.181251351E1,3.211075941E1
1.314457754E1,-2.416622362E0,3.533889033E0,2.870985926E1,2.902730532E1
1.315457254E1,-2.329411140E0,3.429122131E0,2.412616844E1,2.447972709E1
1.316456654E1,-1.503246054E0,3.385843672E0,1.899251073E1,1.935043023E1
1.317456154E1,-1.426298889E-1,3.297217425E0,1.391410570E1,1.430015117E1
1.318455554E1,1.346523718E0,3.375889372E0,9.334323159E0,1.001695283E1
1.319455054E1,2.588749480E0,3.339838949E0,5.415570685E0,6.869101391E0
1.320454454E1,3.363051226E0,2.798172771E0,2.128472452E0,4.865211134E0
1.321453954E1,3.592643318E0,1.794652279E0,-7.407743955E-1,4.083700468E0
1.322453454E1,3.451338627E0,2.700407910E-1,-3.376851824E0,4.836092285E0
1.323452854E1,3.299310143E0,-1.225429343E0,-6.028450686E0,6.980640527E0
1.324452354E1,3.398880039E0,-2.788563457E0,-8.774814788E0,9.814573156E0
1.325451754E1,3.547496381E0,-4.299674016E0,-1.128431462E1,1.258601142E1
1.326451254E1,3.467173764E0,-5.346098161E0,-1.326059398E1,1.471208389E1
1.327450654E1,3.142488989E0,-5.982296859E0,-1.474502896E1,1.621970998E1
1.328450154E1,2.675493217E0,-6.256146526E0,-1.584282733E1,1.724218116E1
1.329449654E1,2.275283173E0,-6.750363718E0,-1.677381399E1,1.822375262E1
1.330449054E1,1.841266574E0,-6.830988051E0,-1.756670578E1,1.893784076E1
1.331448554E1,1.621308355E0,-6.887763346E0,-1.825126973E1,1.957495265E1
1.332447954E1,1.462921316E0,-6.653653110E0,-1.867339660E1,1.987729808E1
1.333447454E1,1.307807695E0,-6.111270649E0,-1.860865155E1,1.963007647E1
1.334446854E1,1.316999079E0,-5.563878293E0,-1.805069854E1,1.893459653E1
1.335446354E1,1.400847421E0,-5.137164282E0,-1.718872422E1,1.799458448E1
1.336445854E1,1.564102120E0,-5.026380011E0,-1.610144266E1,1.694011119E1
1.337445254E1,1.819463330E0,-5.001469703E0,-1.482335943E1,1.574982955E1
1.338444754E1,1.935986790E0,-4.950029408E0,-1.342408447E1,1.443803587E1
1.339444154E1,1.952050846E0,-4.874356497E0,-1.193129733E1,1.303555560E1
1.340443654E1,2.119746798E0,-4.791839128E0,-1.072337485E1,1.193506669E1
1.341443154E1,2.138576148E0,-4.684973660E0,-9.764824412E0,1.103966856E1
1.342442554E1,1.892180327E0,-4.427225471E0,-8.938880643E0,1.015304185E1
1.343442054E1,1.496287283E0,-3.972430499E0,-8.224094782E0,9.254988638E0
1.344441454E1,1.348952359E0,-3.670533200E0,-7.713132918E0,8.647826655E0
1.345440954E1,1.227275894E0,-3.349256474E0,-7.465950063E0,8.274305735E0
1.346440354E1,9.848962337E-1,-2.899498587E0,-7.217512395E0,7.840254958E0
1.347439854E1,9.176706491E-1,-2.512310292E0,-6.947039495E0,7.444137301E0
1.348439354E1,9.622428046E-1,-1.992589299E0,-6.601516997E0,6.962495960E0
1.349438754E1,9.598796524E-1,-1.441879818E0,-6.147781833E0,6.387143949E0
1.350438254E1,9.998009326E-1,-8.019108358E-1,-5.438740861E0,5.587715549E0
1.351437654E1,1.270139347E0,-7.510499999E-2,-4.399257946E0,4.579559498E0
1.352437154E1,1.483235128E0,5.952915770E-1,-2.940574107E0,3.346839492E0
1.353436554E1,1.637910939E0,1.342965979E0,-1.017431311E0,2.349782189E0
1.354436054E1,1.619348660E0,1.869236146E0,1.619410933E0,2.956150474E0
1.355435554E1,1.079204805E0,2.473761353E0,4.971541314E0,5.656889718E0
1.356434954E1,1.487058038E-1,2.457220750E0,8.842741308E0,9.179004361E0
1.357434454E1,-3.538487868E-1,1.920647351E0,1.328239942E1,1.342520874E1
1.358433854E1,-4.372090320E-1,1.966718878E0,1.803672954E1,1.814890485E1
1.359433354E1,-2.713016335E-1,2.403631749E0,2.251302455E1,2.264259977E1
1.360432854E1,-5.699555185E-2,2.231201891E0,2.631866147E1,2.641313029E1
1.361432254E1,1.024771138E-1,1.752650998E0,2.900551085E1,2.905859506E1
1.362431754E1,1.421786117E-2,1.439626594E0,3.040042028E1,3.043449162E1
1.363431154E1,-4.183959446E-1,1.281449616E0,3.187072137E1,3.189921706E1
1.364430654E1,-1.325250816E0,1.787736046E0,3.322299524E1,3.329744288E1
1.365430054E1,-1.708303814E0,2.709185458E0,3.275553607E1,3.291174762E1
1.366429554E1,-2.193731325E0,3.382372180E0,3.003659951E1,3.030594345E1
1.367429054E1,-2.690968458E0,3.832312501E0,2.583491664E1,2.625587264E1
1.368428454E1,-2.718691569E0,4.425977967E0,2.112621936E1,2.175540644E1
1.369427954E1,-2.229604870E0,5.114650748E0,1.646640481E1,1.738600810E1
1.370427354E1,-1.303870472E0,5.204378026E0,1.232526635E1,1.344238891E1
1.371426854E1,-1.321709742E-1,4.574859772E0,8.779218326E0,9.900580060E0
1.372426254E1,7.693354127E-1,3.596554228E0,5.670478297E0,6.758801921E0
1.373425754E1,1.218534599E0,2.281708970E0,2.718445401E0,3.752461565E0
1.374425254E1,1.318230211E0,7.721028998E-1,-3.202496624E-1,1.560907948E0
1.375424654E1,1.478148196E0,-9.027802759E-1,-3.475114283E0,3.882828041E0
1.376424154E1,1.587858188E0,-2.645836431E0,-6.312748743E0,7.026559666E0
1.377423554E1,1.585658904E0,-4.258721287E0,-8.765479124E0,9.873431290E0
1.378423054E1,1.558810536E0,-5.674451480E0,-1.079978860E1,1.229897246E1
1.379422554E1,1.503315636E0,-6.727186525E0,-1.250198441E1,1.427636546E1
1.380421954E1,1.325252717E0,-7.357549117E0,-1.406341202E1,1.592700164E1
1.381421454E1,9.330542350E-1,-7.624368092E0,-1.531924893E1,1.713712247E1
1.382420854E1,5.392497426E-1,-7.615797243E0,-1.624356157E1,1.794838295E1
1.383420354E1,1.657638860E-1,-7.406851085E0,-1.680970420E1,1.836995035E1
1.384419754E1,-1.109129832E-1,-7.206762289E0,-1.702271943E1,1.848574319E1
1.385419254E1,-5.201843843E-2,-7.023539786E0,-1.708692069E1,1.847418945E1
1.386418754E1,1.129642961E-1,-7.030807875E0,-1.691844370E1,1.832153807E1
1.387418154E1,2.365781991E-1,-7.076672266E0,-1.642147247E1,1.788295327E1
1.388417675E1,4.815816513E-1,-7.204753770E0,-1.560399547E1,1.719375097E1
1.389417075E1,6.913592836E-1,-7.313295050E0,-1.455152588E1,1.630058796E1
1.390416575E1,7.431390095E-1,-7.341065231E0,-1.338767269E1,1.528637545E1
1.391415975E1,5.531008463E-1,-7.344484098E0,-1.213763271E1,1.419751721E1
1.392415475E1,2.308705857E-1,-7.256327966E0,-1.091265156E1,1.310700426E1
1.393414975E1,-1.506794583E-2,-6.994156358E0,-9.891879730E0,1.211477341E1
1.394414375E1,-2.261615306E-2,-6.595817716E0,-9.031611051E0,1.118370784E1
1.395413875E1,3.412873596E-3,-5.969090922E0,-8.436774972E0,1.033485510E1
1.396413275E1,-1.046924594E-1,-5.328387530E0,-8.221515575E0,9.797754464E0
1.397412775E1,-2.446176821E-1,-4.715101731E0,-8.107587841E0,9.382164076E0
1.398412275E1,-9.669160455E-2,-4.101101696E0,-8.126998258E0,9.103652293E0
1.399411675E1,5.604483113E-2,-3.584764194E0,-8.205745050E0,8.954771196E0
1.400411175E1,1.401187290E-1,-3.305524564E0,-8.037355764E0,8.691674958E0
1.401410575E1,1.560281257E-1,-3.008952909E0,-7.644060929E0,8.216435351E0
1.402410075E1,1.249753176E-1,-2.501347055E0,-7.133878500E0,7.560726048E0
1.403409475E1,1.881862038E-1,-2.032459416E0,-6.502299103E0,6.815144822E0
1.404408975E1,2.739006843E-1,-1.398979089E0,-5.683680140E0,5.859725592E0
1.405408475E1,5.049420087E-1,-7.073297837E-1,-4.663122908E0,4.743416186E0
1.406407875E1,8.975784467E-1,5.501762152E-2,-3.326985599E0,3.446375950E0
1.407407375E1,1.138349392E0,1.038019357E0,-1.397902617E0,2.080253650E0
1.408406775E1,1.184829567E0,1.951061204E0,1.420838905E0,2.688725371E0
1.409406275E1,1.037062387E0,2.337687582E0,5.411468863E0,5.985338493E0
1.410405675E1,9.186202370E-1,2.510792355E0,1.037147771E1,1.071053180E1
1.411405175E1,8.366163265E-1,3.220251987E0,1.559535211E1,1.594631485E1
1.412404675E1,8.256041922E-1,3.969303993E0,2.079070847E1,2.118231704E1
1.413404075E1,1.129872245E0,4.157917044E0,2.528125782E1,2.564579659E1
1.414403575E1,1.868592952E0,3.764198871E0,2.788373890E1,2.819864763E1
1.415402975E1,2.056556962E0,4.423873262E0,2.913623121E1,2.954183559E1
1.416402475E1,2.085408878E0,5.589830575E0,2.988550745E1,3.047521439E1
1.417401875E1,2.706473812E0,6.080763971E0,3.074708299E1,3.145924035E1
1.418401375E1,2.900694635E0,6.991780635E0,3.079754212E1,3.171415498E1
1.419400875E1,2.037970125E0,7.297218715E0,2.938668617E1,3.034765307E1
1.420400275E1,6.655119592E-1,7.321653644E0,2.611339379E1,2.712856158E1
1.421399775E1,-2.182722480E-1,7.452431885E0,2.180673235E1,2.304604000E1
1.422399175E1,-4.862033636E-1,7.958502553E0,1.715777725E1,1.891992275E1
1.423398675E1,-6.811684638E-2,8.142950631E0,1.297595387E1,1.531951904E1
1.424398075E1,7.978713600E-1,7.744314365E0,9.322304792E0,1.214563174E1
1.425397575E1,1.786441034E0,6.626138452E0,6.073916881E0,9.164581203E0
1.426397075E1,2.476008731E0,5.049270106E0,3.348522064E0,6.545101057E0
1.427396475E1,2.433437492E0,3.083144135E0,7.484646535E-1,3.998449090E0
1.428395975E1,1.694059412E0,8.981171215E-1,-1.886229324E0,2.689667771E0
1.429395375E1,8.358670789E-1,-1.147548816E0,-4.410108039E0,4.632989853E0
1.430394875E1,3.207843903E-1,-3.460973961E0,-6.744048141E0,7.587056657E0
1.431394275E1,1.436769059E-1,-5.523900880E0,-8.935766416E0,1.050628600E1
1.432393775E1,4.201528502E-1,-7.297098262E0,-1.099045578E1,1.319902609E1
1.433393275E1,8.352018119E-1,-8.325674951E0,-1.302559673E1,1.548162122E1
1.434392675E1,1.008338891E0,-8.711230996E0,-1.461714334E1,1.704591365E1
1.435392175E1,8.025345875E-1,-8.446424047E0,-1.586272891E1,1.798922759E1
1.436391575E1,5.451043403E-1,-7.700331609E0,-1.677277084E1,1.846396727E1
1.437391075E1,6.499405316E-1,-6.779465311E0,-1.744137773E1,1.872392133E1
1.438390475E1,1.105077565E0,-5.854020642E0,-1.794762382E1,1.891052497E1
1.439389975E1,1.767423696E0,-5.075262149E0,-1.805552834E1,1.883836978E1
1.440389475E1,2.456477276E0,-4.607955013E0,-1.759554659E1,1.835404015E1
1.441388875E1,2.937900760E0,-4.174629848E0,-1.660036218E1,1.736752198E1
1.442388375E1,3.221913473E0,-3.887649381E0,-1.529230730E1,1.610432260E1
1.443387775E1,3.455935416E0,-3.775877222E0,-1.389282768E1,1.480578939E1
1.444387275E1,3.575693701E0,-3.855244404E0,-1.266466681E1,1.371285092E1
1.445386675E1,3.407095085E0,-4.192890410E0,-1.160376789E1,1.279984594E1
1.446386175E1,3.060169840E0,-4.451914754E0,-1.078759365E1,1.206467410E1
1.447385675E1,2.740491743E0,-4.610646194E0,-9.953160889E0,1.130635949E1
1.448385075E1,2.399352464E0,-4.612456492E0,-9.167719613E0,1.053938945E1
1.449384575E1,1.984816011E0,-4.374779162E0,-8.497146304E0,9.761131217E0
1.450383975E1,1.811818388E0,-3.947643860E0,-7.875843973E0,8.994192360E0
1.451383475E1,1.991286686E0,-3.435792927E0,-7.460581149E0,8.451636930E0
1.452382875E1,2.032965201E0,-3.039701369E0,-7.175652178E0,8.053739262E0
1.453382375E1,1.889040226E0,-2.337532923E0,-6.855367432E0,7.485225165E0
1.454381875E1,1.765427603E0,-2.029282916E0,-6.548082801E0,7.078990899E0
1.455381275E1,1.661082285E0,-1.794098255E0,-6.123027061E0,6.593136074E0
1.456380775E1,1.578470045E0,-1.510103084E0,-5.368690048E0,5.796103160E0
1.457380175E1,1.512067017E0,-1.115023021E0,-4.063355287E0,4.476659379E0
1.458379675E1,1.225367363E0,-6.460285981E-1,-2.385675096E0,2.758681530E0
1.459379075E1,8.037595792E-1,-1.206458198E-1,-4.114334822E-1,9.109678289E-1
1.460378575E1,7.336609653E-1,2.720132761E-1,1.791262355E0,1.954704699E0
1.461378075E1,7.437291397E-1,1.163165706E0,4.181389521E0,4.403419787E0
1.462377475E1,4.258174865E-1,1.736547766E0,6.978403959E0,7.203821242E0
1.463376975E1,-7.108265649E-1,1.798724718E0,1.044275878E1,1.062035291E1
1.464376375E1,-2.717204037E0,1.855269779E0,1.479832048E1,1.515966731E1
1.465375875E1,-4.456723212E0,1.979944842E0,1.892138871E1,1.953974191E1
1.466375275E1,-5.317987672E0,1.167257661E0,2.211173949E1,2.277218713E1
1.467374775E1,-5.445157011E0,3.420008661E-1,2.396782116E1,2.458095097E1
1.468374275E1,-5.660816942E0,3.184641420E-1,2.496509419E1,2.560082413E1
1.469373675E1,-6.369793594E0,8.465669719E-1,2.612953211E1,2.690805445E1
1.470373175E1,-6.845427750E0,1.944721653E0,2.830609499E1,2.918692921E1
1.471372575E1,-6.809169166E0,2.978862552E0,3.049624913E1,3.138884544E1
1.472372075E1,-6.335424830E0,3.690514598E0,3.090771770E1,3.176546110E1
1.473371475E1,-5.485053733E0,4.136167740E0,2.907802802E1,2.987851087E1
1.474370975E1,-4.358613365E0,4.643511931E0,2.570958976E1,2.648665171E1
1.475370475E1,-3.334698369E0,5.217581039E0,2.168755440E1,2.255423200E1
1.476369875E1,-2.357858868E0,5.388102804E0,1.736735666E1,1.833619992E1
1.477369375E1,-1.251675155E0,4.967410841E0,1.315400509E1,1.411629240E1
1.478368775E1,-2.830628327E-1,3.771889129E0,9.251024310E0,9.994434599E0
1.479368275E1,3.382533856E-1,2.181792773E0,5.506746318E0,5.932865250E0
1.480367675E1,8.750738293E-1,3.895491081E-1,1.912079864E0,2.138586477E0
1.481367175E1,1.497071833E0,-1.592423402E0,-1.622063230E0,2.721787186E0
1.482366675E1,1.930419510E0,-3.481804959E0,-4.917847502E0,6.327298738E0
1.483366075E1,2.307592255E0,-5.195568026E0,-7.751999361E0,9.613137013E0
1.484365575E1,2.717129485E0,-6.548355866E0,-9.842709324E0,1.213023842E1
1.485364975E1,3.037192329E0,-7.160020232E0,-1.176895758E1,1.410669307E1
1.486364475E1,3.285280626E0,-7.257434844E0,-1.362978952E1,1.578716541E1
1.487363875E1,3.793516810E0,-6.950995136E0,-1.529371414E1,1.722221807E1
1.488362962E1,4.605119698E0,-6.253025283E0,-1.655952523E1,1.829003358E1
1.489362362E1,5.232028340E0,-5.375314359E0,-1.731077783E1,1.886613777E1
1.490361862E1,5.713696822E0,-4.454986881E0,-1.771490697E1,1.913925726E1
1.491361363E1,6.151969024E0,-3.543279369E0,-1.785069335E1,1.921064301E1
1.492360763E1,6.427215006E0,-2.791249668E0,-1.765044259E1,1.899047896E1
1.493360263E1,6.687439492E0,-2.470358566E0,-1.691686027E1,1.835768721E1
1.494359663E1,7.020996832E0,-2.512296551E0,-1.584850380E1,1.751516781E1
1.495359162E1,7.079353214E0,-2.613038229E0,-1.453602608E1,1.637807269E1
1.496358562E1,6.627696151E0,-2.730529842E0,-1.307108105E1,1.490755879E1
1.497358062E1,5.775593693E0,-2.991841032E0,-1.161334913E1,1.331084045E1
1.498357563E1,4.861794339E0,-3.418388105E0,-1.052731537E1,1.208911867E1
1.499356963E1,4.189153747E0,-4.038583558E0,-9.627947525E0,1.124973510E1
1.500356463E1,3.613962851E0,-4.343987140E0,-8.937391357E0,1.057392624E1
1.501355863E1,3.194075464E0,-4.372537340E0,-8.391913379E0,9.987262439E0
1.502355362E1,2.868937237E0,-4.195529258E0,-8.047651541E0,9.518296169E0
1.503354762E1,2.709472264E0,-3.881080034E0,-7.833127724E0,9.152153414E0
1.504354262E1,2.709910513E0,-3.379298884E0,-7.739838907E0,8.869519842E0
1.505353762E1,2.637015907E0,-2.844863373E0,-7.604795122E0,8.536978936E0
1.506353163E1,2.506541429E0,-2.281891550E0,-7.446066021E0,8.181300518E0
1.507352663E1,2.379493420E0,-1.791075537E0,-7.176491253E0,7.769939975E0
1.508352063E1,2.166448071E0,-1.413446416E0,-6.757525973E0,7.235709038E0
1.509351562E1,1.827628528E0,-9.707112540E-1,-6.141859773E0,6.481122422E0
1.510350962E1,1.429265912E0,-5.505569420E-1,-5.282913149E0,5.500462284E0
1.511350462E1,9.577715850E-1,-7.407969072E-2,-4.266623214E0,4.373429760E0
1.512349962E1,6.653941378E-1,5.159986550E-1,-3.143517514E0,3.254336542E0
1.513349363E1,5.110323223E-1,1.183734237E0,-1.582799177E0,2.041478389E0
1.514348863E1,1.903894347E-1,1.930924125E0,3.371013379E-1,1.969353555E0
1.515348263E1,-5.868645698E-1,2.340693051E0,2.752435266E0,3.660485470E0
1.516347762E1,-1.546778575E0,2.014188914E0,5.875242527E0,6.400621508E0
1.517347162E1,-2.581332872E0,1.758473801E0,9.465731730E0,9.967727258E0
1.518346662E1,-3.542180092E0,1.386370738E0,1.347666965E1,1.400320280E1
1.519346162E1,-4.442608911E0,8.835912491E-1,1.744711853E1,1.802552225E1
