Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.824302042,-0.009232438,0.003486786,0.02904312,0.030674068
2.834297042,-0.006988592,0.011564431,0.029643629,0.032577926
2.844293042,-0.007862854,0.009681893,0.027399468,0.030104723
2.854289042,-0.004397239,0.005919246,0.022909391,0.024066852
2.864285042,-0.003514311,0.001254639,0.026950402,0.027207511
2.874281042,-0.007975604,0.006670641,0.02665044,0.028606881
2.884276042,-0.009147814,0.005246104,0.032338026,0.034013998
2.894272042,-0.003144562,0.010605607,0.027847365,0.029964026
2.904268042,-0.007302055,0.001318657,0.026350477,0.02737529
2.914264042,-0.009956771,-0.008224885,0.029343667,0.032059894
2.924259042,-0.012193601,0.007158298,0.035929971,0.038612018
2.934255042,-0.008580937,0.007836722,0.031290205,0.033378491
2.944251042,-0.015119566,0.000683585,0.029940668,0.033548653
2.954247042,-0.005213067,0.007456296,0.022605336,0.024367471
2.964242042,-0.009134262,0.005112668,0.032935027,0.034558503
2.974238042,-0.008188425,1.71671E-05,0.036978961,0.037874717
2.984234042,-0.004376403,-0.004046968,0.02530441,0.025997001
2.994230042,-0.011635036,0.008164851,0.017519428,0.022560346
3.004225042,-0.000512984,0.003580113,0.026203128,0.026451545
3.014221042,-0.000253132,0.001348185,0.020811995,0.020857152
3.024217042,-0.014652031,0.000672329,0.030392073,0.03374629
3.034213042,-0.004712842,0.009635974,0.034733046,0.036351717
3.044208042,-0.010891755,0.003923646,0.031290205,0.033363187
3.054204042,-0.005291552,-0.002283228,0.027397714,0.027997292
3.064200042,-0.007411175,0.004761397,0.028293507,0.029633072
3.074196042,-0.005722517,0.001742817,0.018114674,0.019076845
3.084191042,-0.006598003,0.004185053,0.020810825,0.022229232
3.094187042,-0.013018202,0.010080792,0.025150629,0.030060773
3.104183042,-0.008825445,0.013088864,0.018415221,0.024255457
3.114179042,-0.006474946,0.006212036,0.023504637,0.02515914
3.124174042,-0.014243134,-0.003558862,0.032184829,0.03537507
3.134170042,-0.010255103,-0.003851753,0.024251327,0.026610712
3.144166042,-0.002419041,0.003970415,0.028591715,0.02896726
3.154162042,-0.011895964,0.000571291,0.017215372,0.020933451
