"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.943672875E0,1.505372686E1,5.204865099E0,1.143895476E0,1.596915183E1
2.953667875E0,1.267083446E1,4.842257914E0,9.745530208E-1,1.359953165E1
2.963663875E0,1.046515829E1,4.522027548E0,6.288423157E-1,1.141769302E1
2.973659875E0,8.563341463E0,4.219033896E0,3.472521408E-1,9.552572851E0
2.983654875E0,7.037505861E0,3.923059534E0,6.846972585E-2,8.057392441E0
2.993650875E0,5.764507372E0,3.395169104E0,-3.152186815E-1,6.697468276E0
3.003645875E0,4.468235795E0,2.558562645E0,-6.686571765E-1,5.192155270E0
3.013641875E0,2.987766400E0,1.570304847E0,-7.954832840E-1,3.467765711E0
3.023637875E0,1.086999729E0,5.395512396E-1,-9.947306657E-1,1.569131303E0
3.033632875E0,-1.150463653E0,-5.390010166E-1,-1.152004395E0,1.714993539E0
3.043628875E0,-3.367101007E0,-1.669806916E0,-1.280182378E0,3.970452273E0
3.053623875E0,-5.440643545E0,-2.821787044E0,-1.513728358E0,6.313038718E0
3.063619875E0,-7.407876686E0,-3.913435017E0,-1.841304581E0,8.577995873E0
3.073615875E0,-9.081272623E0,-4.956302301E0,-2.035669538E0,1.054411663E1
3.083610875E0,-1.042877224E1,-5.854556247E0,-2.010469208E0,1.212753502E1
3.093606875E0,-1.160427426E1,-6.590045929E0,-1.890750976E0,1.347823526E1
3.103601875E0,-1.257767896E1,-7.051751432E0,-1.781534343E0,1.452924880E1
3.113597875E0,-1.345575299E1,-7.228355471E0,-1.740421400E0,1.537320650E1
3.123593875E0,-1.427613723E1,-7.084351999E0,-1.725873528E0,1.603043283E1
3.133588875E0,-1.495129300E1,-6.668512055E0,-1.800899152E0,1.646977393E1
3.143584875E0,-1.511111027E1,-6.177481595E0,-1.858418212E0,1.643047932E1
3.153579875E0,-1.499628850E1,-5.741852335E0,-1.970771291E0,1.617842626E1
3.163575875E0,-1.481007105E1,-5.536549577E0,-2.042378633E0,1.594248714E1
3.173571875E0,-1.439572799E1,-5.499251942E0,-1.962299845E0,1.553477959E1
3.183566875E0,-1.373549081E1,-5.591142690E0,-1.712918583E0,1.492845184E1
3.193562875E0,-1.300149333E1,-5.759280546E0,-1.135890638E0,1.426528615E1
