"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.792759083E0,1.813490546E0,-1.153286104E0,4.137590953E0,4.662453827E0
1.802812083E0,-1.064102032E0,-4.329987736E0,2.221576058E0,4.981616918E0
1.812865083E0,-2.968832531E0,-5.580062217E0,-2.568658447E-1,6.325902386E0
1.822918083E0,-2.759622663E0,-6.126307933E0,-2.384044307E0,7.129574559E0
1.832971083E0,-3.675084965E0,-6.632820066E0,-3.760867712E0,8.464317898E0
1.843024083E0,-5.108471410E0,-6.386835889E0,-4.495645203E0,9.332683356E0
1.853077083E0,-6.490814002E0,-5.360609196E0,-4.547218230E0,9.567862404E0
1.863130083E0,-6.209791555E0,-3.521060242E0,-3.839688179E0,8.105712905E0
1.873183083E0,-5.450713035E0,-1.735973131E0,-3.817616694E0,6.877359415E0
1.883236083E0,-5.228916451E0,-1.070991514E0,-3.960043173E0,6.646091484E0
1.893289083E0,-4.734938411E0,-1.809050170E0,-3.876449039E0,6.381156746E0
1.903342083E0,-4.582678084E0,-3.863755903E0,-2.971914014E0,6.690427566E0
1.913395083E0,-4.806689594E0,-5.648947095E0,-8.548032868E-1,7.466294716E0
1.923448083E0,-4.199414148E0,-5.885858731E0,-3.792708725E-1,7.240321719E0
1.933501083E0,-3.239235849E0,-5.923865048E0,-1.450758523E-1,6.753212051E0
1.943554083E0,-3.120071349E0,-5.908364080E0,1.620464017E0,6.875282899E0
1.953607083E0,-2.749943767E0,-4.668773072E0,3.312731842E0,6.350891668E0
1.963660083E0,-2.218864558E0,-2.228349327E0,3.308779124E0,4.564747522E0
1.973713083E0,-2.856713925E0,1.073426002E-1,2.768076568E0,3.979269376E0
1.983767083E0,-3.425598891E0,1.801217240E0,2.049905169E0,4.379637258E0
1.993820083E0,-2.989365029E0,2.352678673E0,7.323953354E-1,3.873990597E0
2.003873083E0,-2.272752498E0,2.096451344E0,-5.704309702E-2,3.092533924E0
2.013926083E0,-1.304155962E0,9.257276738E-1,-6.710767543E-1,1.734398602E0
2.023979083E0,-4.001366615E-1,-8.202778172E-1,-2.245751810E-1,9.398931095E-1
2.034032083E0,-6.044793069E-2,-2.277762392E0,1.206516817E0,2.578282044E0
2.044085083E0,-3.575695163E-1,-3.387857161E0,2.693960770E0,4.343139041E0
2.054138083E0,-9.372952205E-1,-3.621171883E0,4.528480242E0,5.873545900E0
2.064191083E0,-5.127207059E-1,-4.137529557E0,5.789788978E0,7.134682177E0
2.074244083E0,-1.359185278E-1,-4.591871077E0,5.560228461E0,7.212481845E0
2.084297083E0,-1.375912993E0,-4.799990439E0,6.965797362E0,8.570611277E0
2.094350083E0,-3.537975360E0,-5.010879627E0,7.483522700E0,9.676223245E0
2.104403083E0,-5.513734910E0,-5.715076765E0,7.036504233E0,1.061017280E1
2.114456083E0,-8.081043820E0,-5.412900846E0,7.572240164E0,1.232645877E1
2.124509083E0,-1.079604989E1,-2.828621270E0,7.006309211E0,1.317741098E1
2.134561833E0,-1.292167533E1,-1.148147571E0,3.272726362E0,1.337903861E1
2.144614833E0,-1.351061040E1,8.701329321E-2,3.351004938E-1,1.351504558E1
2.154667833E0,-1.556707264E1,2.746890644E0,3.788188827E-1,1.581210493E1
2.164720833E0,-1.245176618E1,4.712169645E0,6.119684207E-1,1.332762279E1
2.174773833E0,-6.082014105E0,9.367187435E0,-2.879950760E0,1.153382904E1
2.184826833E0,-2.471692901E0,1.465200912E1,-6.387538725E0,1.617378397E1
2.194879833E0,-9.090888369E-1,1.759806089E1,-3.060956291E0,1.788540308E1
2.204932833E0,5.012484688E-1,1.566731262E1,-2.767566106E-1,1.567777182E1
2.214985833E0,3.638242829E0,1.091412505E1,2.092821685E0,1.169336732E1
2.225038833E0,6.339419063E0,5.145854414E0,3.416266735E0,8.850928207E0
2.235091833E0,8.036513180E0,-1.178317742E0,4.305497843E-1,8.133839801E0
2.245144833E0,7.746870183E0,-5.528516087E0,-2.213885069E0,9.771375280E0
2.255197833E0,6.339096297E0,-7.859702150E0,-2.625306273E0,1.043318229E1
2.265250833E0,6.408306865E0,-7.401177531E0,-4.353142710E0,1.071418113E1
2.275303833E0,9.075901955E0,-6.843649027E0,-8.044330323E0,1.392547230E1
2.285356833E0,1.017816175E1,-3.985198479E0,-9.335403140E0,1.437450991E1
2.295409833E0,9.714657056E0,-8.826518208E-2,-9.210362188E0,1.338705061E1
2.305462833E0,7.672442729E0,1.620386395E0,-8.162351693E0,1.131883451E1
2.315515833E0,7.058235995E0,-1.199317725E0,-6.371198096E0,9.583800057E0
2.325568833E0,6.805708784E0,-5.055982125E0,-4.545916640E0,9.620082400E0
